UID,Counter,Upload_Time,Message
23,1,2019-06-02 01:52:55,1110010000000001000011110000000101001011000001000001010100010011000100110001000000001111000000000000000000000000
22,1,2019-06-02 01:53:20,1110010000000001000011110000000101000110000001000000110000010101000110110000101000001111000000000000000000000000
21,1,2019-06-02 01:54:42,1110010000000001000011110000000101110000000001000010011000100010000111100000101000001111000000000000000000000000
23,1,2019-06-02 01:55:06,1110010000000001000011110000000101001010000001000001001100010011000100100001001000001111000000000000000000000000
22,1,2019-06-02 01:55:31,1110010000000001000011110000000101001010000001000000110000011000000111000000101000001111000000000000000000000000
21,1,2019-06-02 01:56:53,1110010000000001000011110000000101101110000001000010001000100100000111100000101000001111000000000000000000000000
23,1,2019-06-02 01:57:17,1110010000000001000011110000000101001010000001000001001100010010000100100001001100001111000000000000000000000000
22,1,2019-06-02 01:57:42,1110010000000001000011110000000101001000000001000000110000010110000111000000101000001111000000000000000000000000
21,1,2019-06-02 01:59:04,1110010000000001000011110000000101101011000001000010000000100100000111010000101000001111000000000000000000000000
23,1,2019-06-02 01:59:29,1110010000000001000011110000000101001101000001000001010100010011000101000001000100001111000000000000000000000000
22,1,2019-06-02 01:59:54,1110010000000001000011110000000101000111000001000000110000010110000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:01:15,1110010000000001000011110000000101101100000001000010001000100011000111010000101000001111000000000000000000000000
23,1,2019-06-02 02:01:40,1110010000000001000011110000000101001100000001000001010100010010000101000001000100001111000000000000000000000000
22,1,2019-06-02 02:02:05,1110010000000001000011110000000101001000000001000000110000010111000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:03:26,1110010000000001000011110000000101101010000001000010000000100100000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:03:50,1110010000000001000011110000000101001101000001000001010100010010000100110001001100001111000000000000000000000000
22,1,2019-06-02 02:04:16,1110010000000001000011110000000101000111000001000000110000010110000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:05:37,1110010000000001000011110000000101101110000001000010001100100100000111010000101000001111000000000000000000000000
23,1,2019-06-02 02:06:01,1110010000000001000011110000000101001111000001000001100100010010000101000001000000001111000000000000000000000000
22,1,2019-06-02 02:06:27,1110010000000001000011110000000101000111000001000000110000010110000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:07:48,1110010000000001000011110000000101101010000001000001111100100101000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:08:12,1110010000000001000011110000000101001010000001000001010100010001000100110001000100001111000000000000000000000000
22,1,2019-06-02 02:08:38,1110010000000001000011110000000101000110000001000000110000010101000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:09:59,1110010000000001000011110000000101101110000001000010010000100011000111010000101000001111000000000000000000000000
23,1,2019-06-02 02:10:23,1110010000000001000011110000000101001100000001000001011000010010000100110001000100001111000000000000000000000000
22,1,2019-06-02 02:10:49,1110010000000001000011110000000101001000000001000000110000010110000111000000101000001111000000000000000000000000
21,1,2019-06-02 02:12:10,1110010000000001000011110000000101110001000001000010011100100100000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:12:34,1110010000000001000011110000000101001010000001000001010000010010000100110001000100001111000000000000000000000000
22,1,2019-06-02 02:13:00,1110010000000001000011110000000101000111000001000000110000010110000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:14:21,1110010000000001000011110000000101110010000001000010010000100111000111010000101000001111000000000000000000000000
23,1,2019-06-02 02:14:46,1110010000000001000011110000000101001010000001000001001100010011000100110001000100001111000000000000000000000000
22,1,2019-06-02 02:15:12,1110010000000001000011110000000101000101000001000000110000010101000110100000101000001111000000000000000000000000
21,1,2019-06-02 02:16:32,1110010000000001000011110000000101110001000001000010011000100100000111010000101000001111000000000000000000000000
23,1,2019-06-02 02:16:57,1110010000000001000011110000000101001010000001000001010000010100000100100001000000001111000000000000000000000000
22,1,2019-06-02 02:17:23,1110010000000001000011110000000101000110000001000000110000010110000110100000101000001111000000000000000000000000
21,1,2019-06-02 02:18:43,1110010000000001000011110000000101110010000001000010100100100011000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:19:08,1110010000000001000011110000000101001100000001000001010100010100000100110001000000001111000000000000000000000000
22,1,2019-06-02 02:19:34,1110010000000001000011110000000101000111000001000000110000010110000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:20:54,1110010000000001000011110000000101101010000001000010000100100100000110110000101000001111000000000000000000000000
23,1,2019-06-02 02:21:18,1110010000000001000011110000000101010010000001000001100100010100000101010001000000001111000000000000000000000000
22,1,2019-06-02 02:21:45,1110010000000001000011110000000101000110000001000000110000010110000110100000101000001111000000000000000000000000
21,1,2019-06-02 02:23:05,1110010000000001000011110000000101101001000001000001110100100110000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:23:29,1110010000000001000011110000000101001100000001000001010100010100000100110001000000001111000000000000000000000000
22,1,2019-06-02 02:23:56,1110010000000001000011110000000101000110000001000000110000010110000110100000101000001111000000000000000000000000
21,1,2019-06-02 02:25:16,1110010000000001000011110000000101101101000001000010001100100100000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:25:40,1110010000000001000011110000000101001001000001000001001100010011000100100001000100001111000000000000000000000000
22,1,2019-06-02 02:26:07,1110010000000001000011110000000101001001000001000000110000010111000111000000101000001111000000000000000000000000
21,1,2019-06-02 02:27:27,1110010000000001000011110000000101101100000001000010001100100101000110100000101000001111000000000000000000000000
23,1,2019-06-02 02:27:51,1110010000000001000011110000000101001010000001000001010000010011000100110001000000001111000000000000000000000000
22,1,2019-06-02 02:28:18,1110010000000001000011110000000101000101000001000000110000010110000110010000101000001111000000000000000000000000
21,1,2019-06-02 02:29:38,1110010000000001000011110000000101101000000001000001111100100100000110110000101000001111000000000000000000000000
23,1,2019-06-02 02:30:03,1110010000000001000011110000000101001011000001000001010000010011000100110001000100001111000000000000000000000000
22,1,2019-06-02 02:30:29,1110010000000001000011110000000101000100000001000000110000010110000110000000101000001111000000000000000000000000
21,1,2019-06-02 02:31:49,1110010000000001000011110000000101100101000001000001111100100010000110100000101000001111000000000000000000000000
23,1,2019-06-02 02:32:13,1110010000000001000011110000000101001010000001000001010000010011000100100001000100001111000000000000000000000000
22,1,2019-06-02 02:32:40,1110010000000001000011110000000101000101000001000000110000010110000110010000101000001111000000000000000000000000
21,1,2019-06-02 02:34:00,1110010000000001000011110000000101101000000001000001111100100011000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:34:24,1110010000000001000011110000000101001100000001000001010000010011000100100001001100001111000000000000000000000000
22,1,2019-06-02 02:34:51,1110010000000001000011110000000101000101000001000000110000010111000110000000101000001111000000000000000000000000
21,1,2019-06-02 02:36:11,1110010000000001000011110000000101100111000001000001111100100011000110110000101000001111000000000000000000000000
23,1,2019-06-02 02:36:35,1110010000000001000011110000000101001010000001000001001000010011000100100001001100001111000000000000000000000000
22,1,2019-06-02 02:37:02,1110010000000001000011110000000101000101000001000000110000010110000110010000101000001111000000000000000000000000
21,1,2019-06-02 02:38:22,1110010000000001000011110000000101100111000001000001111000100010000111010000101000001111000000000000000000000000
23,1,2019-06-02 02:38:46,1110010000000001000011110000000101000111000001000001001100010011000100010001000000001111000000000000000000000000
22,1,2019-06-02 02:39:13,1110010000000001000011110000000101000100000001000000110000010101000110010000101000001111000000000000000000000000
21,1,2019-06-02 02:40:33,1110010000000001000011110000000101100100000001000001110000100100000110100000101000001111000000000000000000000000
23,1,2019-06-02 02:40:57,1110010000000001000011110000000101001001000001000001001100010011000100010001001000001111000000000000000000000000
22,1,2019-06-02 02:41:24,1110010000000001000011110000000101000101000001000000110000010110000110010000101000001111000000000000000000000000
21,1,2019-06-02 02:42:44,1110010000000001000011110000000101101000000001000001111100100010000111010000101000001111000000000000000000000000
23,1,2019-06-02 02:43:08,1110010000000001000011110000000101000111000001000001001100010011000100010001000000001111000000000000000000000000
22,1,2019-06-02 02:43:35,1110010000000001000011110000000101000111000001000000110000010111000110100000101000001111000000000000000000000000
21,1,2019-06-02 02:44:55,1110010000000001000011110000000101101010000001000010000000100100000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:45:19,1110010000000001000011110000000101001000000001000001001000010011000100010001001000001111000000000000000000000000
22,1,2019-06-02 02:45:47,1110010000000001000011110000000101001001000001000000110000011000000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:47:06,1110010000000001000011110000000101101000000001000010000100100010000110110000101000001111000000000000000000000000
23,1,2019-06-02 02:47:30,1110010000000001000011110000000101001000000001000001001100010100000100010001000000001111000000000000000000000000
22,1,2019-06-02 02:47:58,1110010000000001000011110000000101000111000001000000110000010110000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:49:17,1110010000000001000011110000000101100011000001000001110100100010000110100000101000001111000000000000000000000000
23,1,2019-06-02 02:49:41,1110010000000001000011110000000101001001000001000001001100010011000100010001001000001111000000000000000000000000
22,1,2019-06-02 02:50:09,1110010000000001000011110000000101000111000001000000110000010110000110110000101000001111000000000000000000000000
21,1,2019-06-02 02:51:28,1110010000000001000011110000000101100101000001000001110100100010000111000000101000001111000000000000000000000000
23,1,2019-06-02 02:51:52,1110010000000001000011110000000101000110000001000001000100010011000100000001001000001111000000000000000000000000
22,1,2019-06-02 02:52:20,1110010000000001000011110000000101000101000001000000110000010110000110010000101000001111000000000000000000000000
21,1,2019-06-02 02:53:39,1110010000000001000011110000000101100100000001000001110000100011000110110000101000001111000000000000000000000000
23,1,2019-06-02 02:54:03,1110010000000001000011110000000101001000000001000001001000010011000100010001001000001111000000000000000000000000
22,1,2019-06-02 02:54:30,1110010000000001000011110000000101000111000001000000110000010111000110100000101000001111000000000000000000000000
21,1,2019-06-02 02:55:50,1110010000000001000011110000000101101111000001000010000000101010000110110000101000001111000000000000000000000000
23,1,2019-06-02 02:56:14,1110010000000001000011110000000101000101000001000001000100010011000100000001000100001111000000000000000000000000
22,1,2019-06-02 02:56:41,1110010000000001000011110000000101000101000001000000110000010110000110010000101000001111000000000000000000000000
21,1,2019-06-02 02:58:01,1110010000000001000011110000000101110000000001000010000100101010000110110000101000001111000000000000000000000000
23,1,2019-06-02 02:58:25,1110010000000001000011110000000101001001000001000001010000010011000100010001000100001111000000000000000000000000
22,1,2019-06-02 02:58:52,1110010000000001000011110000000101000101000001000000110000010101000110100000101000001111000000000000000000000000
21,1,2019-06-02 03:00:12,1110010000000001000011110000000101100101000001000001111100100010000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:00:36,1110010000000001000011110000000101000111000001000001000100010010000100010001001100001111000000000000000000000000
22,1,2019-06-02 03:01:03,1110010000000001000011110000000101000101000001000000110000010110000110010000101000001111000000000000000000000000
21,1,2019-06-02 03:02:23,1110010000000001000011110000000101101000000001000010001100100001000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:02:47,1110010000000001000011110000000101000110000001000001001000010010000100010001000100001111000000000000000000000000
22,1,2019-06-02 03:03:14,1110010000000001000011110000000101001010000001000000110000011001000110110000101000001111000000000000000000000000
21,1,2019-06-02 03:04:34,1110010000000001000011110000000101101001000001000010001100100010000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:04:58,1110010000000001000011110000000101000111000001000001000100010010000100010001001100001111000000000000000000000000
22,1,2019-06-02 03:05:25,1110010000000001000011110000000101001001000001000000110000010110000111010000101000001111000000000000000000000000
21,1,2019-06-02 03:06:45,1110010000000001000011110000000101101001000001000010000100100001000111010000101000001111000000000000000000000000
23,1,2019-06-02 03:07:09,1110010000000001000011110000000101001011000001000001001100010100000100100001001000001111000000000000000000000000
22,1,2019-06-02 03:07:36,1110010000000001000011110000000101001101000001000000110000011000000111110000101000001111000000000000000000000000
21,1,2019-06-02 03:08:56,1110010000000001000011110000000101100110000001000010000100100000000110110000101000001111000000000000000000000000
23,1,2019-06-02 03:09:20,1110010000000001000011110000000101001001000001000001001000010011000100100001001000001111000000000000000000000000
22,1,2019-06-02 03:09:47,1110010000000001000011110000000101001011000001000000110000011000000111010000101000001111000000000000000000000000
21,1,2019-06-02 03:11:07,1110010000000001000011110000000101100011000001000001111000100010000110010000101000001111000000000000000000000000
23,1,2019-06-02 03:11:31,1110010000000001000011110000000101000101000001000001001000010010000100010001000000001111000000000000000000000000
22,1,2019-06-02 03:11:58,1110010000000001000011110000000101001001000001000000110000010101000111100000101000001111000000000000000000000000
21,1,2019-06-02 03:13:18,1110010000000001000011110000000101101000000001000010000100100011000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:13:42,1110010000000001000011110000000101000111000001000001001000010011000100100001000000001111000000000000000000000000
22,1,2019-06-02 03:14:09,1110010000000001000011110000000101001000000001000000110000010101000111010000101000001111000000000000000000000000
21,1,2019-06-02 03:15:29,1110010000000001000011110000000101101001000001000010000000100011000111000000101000001111000000000000000000000000
23,1,2019-06-02 03:15:53,1110010000000001000011110000000101000100000001000001001000010010000100010000111100001111000000000000000000000000
22,1,2019-06-02 03:16:20,1110010000000001000011110000000101001010000001000000110000010110000111100000101000001111000000000000000000000000
21,1,2019-06-02 03:17:40,1110010000000001000011110000000101100101000001000001111100100010000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:18:04,1110010000000001000011110000000101000111000001000001000100010010000100100001001000001111000000000000000000000000
22,1,2019-06-02 03:18:31,1110010000000001000011110000000101000111000001000000110000010100000111010000101000001111000000000000000000000000
21,1,2019-06-02 03:19:51,1110010000000001000011110000000101100100000001000001111000100010000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:20:15,1110010000000001000011110000000101000101000001000001001000010010000100010001000000001111000000000000000000000000
22,1,2019-06-02 03:20:42,1110010000000001000011110000000101001000000001000000110000010101000111010000101000001111000000000000000000000000
21,1,2019-06-02 03:22:02,1110010000000001000011110000000101100101000001000001110100100100000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:22:25,1110010000000001000011110000000101000111000001000001001100010001000100100001000100001111000000000000000000000000
22,1,2019-06-02 03:22:53,1110010000000001000011110000000101001000000001000000110000010101000111010000101000001111000000000000000000000000
21,1,2019-06-02 03:24:12,1110010000000001000011110000000101100011000001000001110000100011000110100000101000001111000000000000000000000000
23,1,2019-06-02 03:24:36,1110010000000001000011110000000101000110000001000001001000010001000100100001000100001111000000000000000000000000
22,1,2019-06-02 03:25:04,1110010000000001000011110000000101000111000001000000110000010101000111000000101000001111000000000000000000000000
21,1,2019-06-02 03:26:23,1110010000000001000011110000000101100011000001000001110000100100000110010000101000001111000000000000000000000000
23,1,2019-06-02 03:26:47,1110010000000001000011110000000101000101000001000001001000010001000100010001000100001111000000000000000000000000
22,1,2019-06-02 03:27:15,1110010000000001000011110000000101001000000001000000110000010101000111010000101000001111000000000000000000000000
23,1,2019-06-02 03:28:58,1110010000000001000011110000000101001000000001000001010000010010000100100001000000001111000000000000000000000000
22,0,2019-06-02 11:55:43,1110010000000001000011110000001101011011000001000000110000100101001000000000101000001111000000000000000000000000
23,0,2019-06-02 11:56:12,1110010000000001000011110000001101100111000001000001101000011001000110000001110000001111000000000000000000000000
21,0,2019-06-02 11:56:39,1110010000000001000011110000001110011011000001000011011100101001001100010000101000001111000000000000000000000000
22,0,2019-06-02 11:57:50,1110010000000001000011110000001101010110000001000000110000011111001000010000101000001111000000000000000000000000
23,0,2019-06-02 11:57:53,1110010000000001000011110000001101101011000001000010000000010111000111100001011000001111000000000000000000000000
22,0,2019-06-02 11:59:16,1110010000000001000011110000001101011001000001000000110000100100000111110000101000001111000000000000000000000000
21,0,2019-06-02 11:59:24,1110010000000001000011110000001110010100000001000011000100101001001100000000101000001111000000000000000000000000
23,0,2019-06-02 11:59:45,1110010000000001000011110000001101101011000001000001100000011000000111010001111000001111000000000000000000000000
22,0,2019-06-02 12:00:45,1110010000000001000011110000001101010010000001000000110000011111000111010000101000001111000000000000000000000000
23,0,2019-06-02 12:01:24,1110010000000001000011110000001101101011000001000001101100010111000111000001110100001111000000000000000000000000
21,0,2019-06-02 12:01:51,1110010000000001000011110000001110010001000001000011001100101000001011000000101000001111000000000000000000000000
22,0,2019-06-02 12:02:06,1110010000000001000011110000001101100000000001000000110000101011000111110000101000001111000000000000000000000000
23,0,2019-06-02 12:03:13,1110010000000001000011110000001101101100000001000001101000010110000111010001111100001111000000000000000000000000
22,0,2019-06-02 12:03:43,1110010000000001000011110000001101010100000001000000110000100010000111000000101000001111000000000000000000000000
21,0,2019-06-02 12:04:17,1110010000000001000011110000001110010111000001000011000100101101001011110000101000001111000000000000000000000000
23,0,2019-06-02 12:04:59,1110010000000001000011110000001101100101000001000001100000010110000110100001110100001111000000000000000000000000
22,0,2019-06-02 12:05:07,1110010000000001000011110000001101011111000001000000110000101110000110110000101000001111000000000000000000000000
22,0,2019-06-02 12:06:41,1110010000000001000011110000001101010101000001000000110000100110000110010000101000001111000000000000000000000000
23,0,2019-06-02 12:06:42,1110010000000001000011110000001101110110000001000010001000011000001000000001110000001111000000000000000000000000
21,0,2019-06-02 12:06:48,1110010000000001000011110000001110011111000001000011111100101001001011010000101000001111000000000000000000000000
22,0,2019-06-02 12:08:07,1110010000000001000011110000001101011110000001000000110000101110000110100000101000001111000000000000000000000000
23,0,2019-06-02 12:08:41,1110010000000001000011110000001101101000000001000001100100011000000111000001101100001111000000000000000000000000
21,0,2019-06-02 12:09:27,1110010000000001000011110000001110010111000001000011010000101010001011110000101000001111000000000000000000000000
22,0,2019-06-02 12:09:41,1110010000000001000011110000001101010111000001000000110000100110000110110000101000001111000000000000000000000000
23,0,2019-06-02 12:10:26,1110010000000001000011110000001101101100000001000001111100010111000110110001101100001111000000000000000000000000
22,0,2019-06-02 12:11:08,1110010000000001000011110000001101011001000001000000110000101010000110010000101000001111000000000000000000000000
21,0,2019-06-02 12:11:57,1110010000000001000011110000001110010011000001000011000100101000001100000000101000001111000000000000000000000000
23,0,2019-06-02 12:12:14,1110010000000001000011110000001101101101000001000010000000010110000111010001101000001111000000000000000000000000
22,0,2019-06-02 12:12:37,1110010000000001000011110000001101010100000001000000110000100011000110110000101000001111000000000000000000000000
22,0,2019-06-02 12:14:01,1110010000000001000011110000001101010010000001000000110000100011000110010000101000001111000000000000000000000000
23,0,2019-06-02 12:14:04,1110010000000001000011110000001101011100000001000001011100010110000110110001010000001111000000000000000000000000
21,0,2019-06-02 12:14:25,1110010000000001000011110000001110000101000001000010100100101001001010010000101000001111000000000000000000000000
22,1,2019-06-02 12:16:33,1110010000000001000011110000000101010111000001000000110000100110000110110000101000001111000000000000000000000000
21,1,2019-06-02 12:16:37,1110010000000001000011110000000110011010000001000011011100101000001100010000101000001111000000000000000000000000
23,1,2019-06-02 12:16:40,1110010000000001000011110000000101100010000001000001100000010110000111100001011000001111000000000000000000000000
23,0,2019-06-03 12:22:29,1110010000000001000011110000001101110100000001000001110000011010000111000010001000001111000000000000000000000000
22,0,2019-06-03 12:22:51,1110010000000001000011110000001110001011000001000001101101000001001001010000101000001111000000000000000000000000
21,1,2019-06-03 12:23:41,1110010000000001000011110000000111110111000001000101001000111111010111000000101000001111000000000000000000000000
23,0,2019-06-03 12:24:16,1110010000000001000011110000001101101000000001000001101000011100000110110001011100001111000000000000000000000000
22,0,2019-06-03 12:25:25,1110010000000001000011110000001110010011000001000001101001000111001010000000101000001111000000000000000000000000
21,1,2019-06-03 12:25:52,1110010000000001000011110000000111100110000001000101100101000100001111110000101000001111000000000000000000000000
23,0,2019-06-03 12:26:11,1110010000000001000011110000001101101011000001000001110100010110000110110001110100001111000000000000000000000000
23,0,2019-06-03 12:27:52,1110010000000001000011110000001101110101000001000010001100010111000111100001110100001111000000000000000000000000
22,0,2019-06-03 12:27:53,1110010000000001000011110000001110000010000001000001010100111100001001110000101000001111000000000000000000000000
21,1,2019-06-03 12:28:03,1110010000000001000011110000000111100111000001000101011000111010010011010000101000001111000000000000000000000000
23,0,2019-06-03 12:29:49,1110010000000001000011110000001101110110000001000001100000011001000110010010110000001111000000000000000000000000
22,0,2019-06-03 12:30:02,1110010000000001000011110000001101110101000001000001000000110010001010010000101000001111000000000000000000000000
21,1,2019-06-03 12:30:14,1110010000000001000011110000000111101101000001000110000100110111010010110000101000001111000000000000000000000000
23,0,2019-06-03 12:31:32,1110010000000001000011110000001101110100000001000010000000011100000111010001101100001111000000000000000000000000
22,0,2019-06-03 12:31:59,1110010000000001000011110000001101101100000001000000110100110011001000100000101000001111000000000000000000000000
21,1,2019-06-03 12:32:25,1110010000000001000011110000000111101111000001000110000101000100010000000000101000001111000000000000000000000000
23,0,2019-06-03 12:33:46,1110010000000001000011110000001101101111000001000001111100011000000111010001101100001111000000000000000000000000
22,0,2019-06-03 12:33:48,1110010000000001000011110000001101100110000001000000110000101110001000100000101000001111000000000000000000000000
21,1,2019-06-03 12:34:35,1110010000000001000011110000000111100011000001000101101100111101010000010000101000001111000000000000000000000000
22,0,2019-06-03 12:35:29,1110010000000001000011110000001101101001000001000000111100101111001000010000101000001111000000000000000000000000
23,0,2019-06-03 12:35:36,1110010000000001000011110000001101101110000001000001101000011000000111110001110100001111000000000000000000000000
21,1,2019-06-03 12:36:46,1110010000000001000011110000000111110101000001000110010100111101010010010000101000001111000000000000000000000000
22,0,2019-06-03 12:37:15,1110010000000001000011110000001110000100000001000001100100111011001001100000101000001111000000000000000000000000
23,0,2019-06-03 12:37:24,1110010000000001000011110000001101111010000001000010001000011010000111110001111100001111000000000000000000000000
21,1,2019-06-03 12:38:57,1110010000000001000011110000000111101100000001000101111000111110010001100000101000001111000000000000000000000000
23,0,2019-06-03 12:39:24,1110010000000001000011110000001101111000000001000001111100011100000111100001111100001111000000000000000000000000
22,0,2019-06-03 12:39:27,1110010000000001000011110000001101111101000001000000111001000100001000010000101000001111000000000000000000000000
21,1,2019-06-03 12:41:08,1110010000000001000011110000000111011101000001000101001101000010001111100000101000001111000000000000000000000000
23,0,2019-06-03 12:41:25,1110010000000001000011110000001101110100000001000001111100011000000111100001111100001111000000000000000000000000
22,0,2019-06-03 12:41:32,1110010000000001000011110000001101101001000001000000111000110001001000000000101000001111000000000000000000000000
22,0,2019-06-03 12:43:16,1110010000000001000011110000001101101111000001000000111000111001000111100000101000001111000000000000000000000000
21,1,2019-06-03 12:43:19,1110010000000001000011110000000111101001000001000101110000110110010011010000101000001111000000000000000000000000
23,0,2019-06-03 12:43:20,1110010000000001000011110000001110000101000001000010100100011110001000010001110100001111000000000000000000000000
22,0,2019-06-03 12:45:07,1110010000000001000011110000001101101011000001000000110000110001001001000000101000001111000000000000000000000000
21,1,2019-06-03 12:45:30,1110010000000001000011110000000111100001000001000101101000111010010000110000101000001111000000000000000000000000
23,0,2019-06-03 12:45:35,1110010000000001000011110000001101111001000001000001110000011010000111000010011100001111000000000000000000000000
22,0,2019-06-03 12:46:54,1110010000000001000011110000001101110100000001000001001100110110001000010000101000001111000000000000000000000000
23,0,2019-06-03 12:47:26,1110010000000001000011110000001101111100000001000010100000011000000111110001110100001111000000000000000000000000
21,1,2019-06-03 12:47:41,1110010000000001000011110000000111100101000001000101010001000000010001110000101000001111000000000000000000000000
22,0,2019-06-03 12:48:51,1110010000000001000011110000001101101111000001000001001000110101000111100000101000001111000000000000000000000000
23,0,2019-06-03 12:49:40,1110010000000001000011110000001101110000000001000001011000011110000110010010001100001111000000000000000000000000
21,1,2019-06-03 12:49:52,1110010000000001000011110000000111110100000001000101101001001000010010000000101000001111000000000000000000000000
22,0,2019-06-03 12:50:41,1110010000000001000011110000001101110101000001000001000000111001001000100000101000001111000000000000000000000000
23,0,2019-06-03 12:51:26,1110010000000001000011110000001101111001000001000010000000011100000111010010000000001111000000000000000000000000
21,1,2019-06-03 12:52:02,1110010000000001000011110000000111100001000001000100010101010100001111100000101000001111000000000000000000000000
22,0,2019-06-03 12:52:38,1110010000000001000011110000001101110011000001000001000000111010000111110000101000001111000000000000000000000000
23,0,2019-06-03 12:53:30,1110010000000001000011110000001101100111000001000001101000011100000111000001010100001111000000000000000000000000
21,1,2019-06-03 12:54:13,1110010000000001000011110000000111100011000001000100100000111110010100110000101000001111000000000000000000000000
22,0,2019-06-03 12:54:34,1110010000000001000011110000001101101101000001000000111100110101000111110000101000001111000000000000000000000000
23,0,2019-06-03 12:55:24,1110010000000001000011110000001101111110000001000010001100011110001000000001110100001111000000000000000000000000
22,0,2019-06-03 12:56:23,1110010000000001000011110000001101110001000001000001000100110111000111110000101000001111000000000000000000000000
21,1,2019-06-03 12:56:25,1110010000000001000011110000000111111101000001000110101000111101010011000000101000001111000000000000000000000000
23,0,2019-06-03 12:57:22,1110010000000001000011110000001110001001000001000010011000100010001000100001111100001111000000000000000000000000
22,0,2019-06-03 12:58:16,1110010000000001000011110000001101100110000001000000110100110010000111010000101000001111000000000000000000000000
21,1,2019-06-03 12:58:35,1110010000000001000011110000000111100100000001000101101100111101010000100000101000001111000000000000000000000000
23,0,2019-06-03 12:59:37,1110010000000001000011110000001101111110000001000010010000011101001000000001110100001111000000000000000000000000
22,0,2019-06-03 12:59:57,1110010000000001000011110000001101100101000001000000110000110001000111100000101000001111000000000000000000000000
21,1,2019-06-03 13:00:46,1110010000000001000011110000000111110101000001000110001000111011010011100000101000001111000000000000000000000000
22,0,2019-06-03 13:01:38,1110010000000001000011110000001101110110000001000001000000111101000111110000101000001111000000000000000000000000
23,0,2019-06-03 13:01:45,1110010000000001000011110000001101111000000001000010000100011111000111100001101000001111000000000000000000000000
21,1,2019-06-03 13:02:57,1110010000000001000011110000000111100101000001000101011000111000010011010000101000001111000000000000000000000000
22,0,2019-06-03 13:03:37,1110010000000001000011110000001101101000000001000000111000110010000111100000101000001111000000000000000000000000
23,0,2019-06-03 13:03:48,1110010000000001000011110000001101111101000001000001110100011101000111000010011100001111000000000000000000000000
21,1,2019-06-03 13:05:08,1110010000000001000011110000000111100110000001000101011000111110010010000000101000001111000000000000000000000000
22,0,2019-06-03 13:05:20,1110010000000001000011110000001101110101000001000000111100111101000111110000101000001111000000000000000000000000
23,0,2019-06-03 13:05:41,1110010000000001000011110000001101111000000001000001111000011101000111100001111100001111000000000000000000000000
22,0,2019-06-03 13:07:18,1110010000000001000011110000001101111101000001000000111001000011001000100000101000001111000000000000000000000000
21,1,2019-06-03 13:07:19,1110010000000001000011110000000111101101000001000110000000111001010010100000101000001111000000000000000000000000
23,0,2019-06-03 13:07:48,1110010000000001000011110000001101110111000001000001101100011101000111000010001100001111000000000000000000000000
22,0,2019-06-03 13:09:23,1110010000000001000011110000001101110100000001000001000100111000001000010000101000001111000000000000000000000000
21,1,2019-06-03 13:09:29,1110010000000001000011110000000111100110000001000101111000111001010001010000101000001111000000000000000000000000
23,0,2019-06-03 13:09:43,1110010000000001000011110000001101111100000001000010010100011011000111110001110100001111000000000000000000000000
22,0,2019-06-03 13:11:19,1110010000000001000011110000001101101010000001000000110100110000001000110000101000001111000000000000000000000000
21,1,2019-06-03 13:11:41,1110010000000001000011110000000111101000000001000101010101000011010001100000101000001111000000000000000000000000
23,0,2019-06-03 13:11:53,1110010000000001000011110000001101110101000001000001101100011000001000010010000100001111000000000000000000000000
22,0,2019-06-03 13:13:04,1110010000000001000011110000001101111100000001000000111001000010001000100000101000001111000000000000000000000000
23,0,2019-06-03 13:13:46,1110010000000001000011110000001101101110000001000001111000011011000111000001100100001111000000000000000000000000
21,1,2019-06-03 13:13:53,1110010000000001000011110000000111100101000001000101100100111000010010100000101000001111000000000000000000000000
22,0,2019-06-03 13:15:08,1110010000000001000011110000001101110001000001000000111100110101001000110000101000001111000000000000000000000000
23,0,2019-06-03 13:15:44,1110010000000001000011110000001101101010000001000001110100011000000111000001100100001111000000000000000000000000
21,1,2019-06-03 13:16:03,1110010000000001000011110000000111101001000001000101111100111111010000010000101000001111000000000000000000000000
22,0,2019-06-03 13:17:01,1110010000000001000011110000001101100010000001000000110000101011001000010000101000001111000000000000000000000000
